"-aemia","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>-aemia</b>
<span class=""abrv""><i>suffix</i></span><div class=""content""><i>denoting</i> a specified condition of the blood."
"accouchement","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>accouchement</b> (ă-<b>koosh</b>-mahnt) <span class=""abrv""><i>n.</i></span><div class=""content"">delivery of a baby. <i>hydrostatic a.</i> the management of normal labour with the mother partially immersed in a water bath."
"accountability","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>accountability</b> (ă-kownt-ă-<b>bil</b>-iti) <span class=""abrv""><i>n.</i></span><div class=""content""><span color=""red""><b><i>(in nursing)</b></i></span> the obligation of being answerable for one's own judgments and actions to an appropriate person or authority recognized as having the right to demand information and explanation, according to the terms of reference of the Code of Professional Conduct see <a href=""entry://Code of Professional Conduct for the Nurse, Midwife, and Health Visitor""><span class=""links"">Code of Professional Conduct for the Nurse, Midwife, and Health Visitor</span></a>. A registered practitioner (nurse, midwife, health visitor) is accountable for her actions as a professional at all times, on or off duty, whether engaged in current practice or not."
"accreditation","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>accreditation</b> (ă-kred-i-<b>tay</b>-shŏn) <span class=""abrv""><i>n.</i></span>
<br class=""nLine"" /><b>1</b> formal recognition by an organization of an individual as an approved and acknowledged representative, e.g. of a union or staff organization.
<br class=""nLine"" /><b>2</b>
<span color=""red""><b><i>(in the USA, Australasia, and some European countries)</b></i></span> the licensing of a hospital by government agencies, subject to its meeting certain prerequisite conditions."
"accretion","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>accretion</b> (ă-<b>kree</b>-shŏn) <span class=""abrv""><i>n.</i></span><div class=""content"">the accumulation of deposits in an organ or cavity. Calculi may be formed by accretion."
"ACE inhibitor","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>ACE inhibitor</b> (ayss) <span class=""abrv""><i>n.</i></span><div class=""content"">angiotensin-converting enzyme inhibitor: any one of a group of drugs used in the treatment of raised blood pressure and heart failure. ACE inhibitors act by interfering with the action of the enzyme that converts the inactive angiotensin I to the powerful artery constrictor angiotensin II. ACE inhibitors are administered by mouth; they include captopril and enalapril."
"acebutolol","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>acebutolol</b> (ass-i-<b>bew</b>-toh-lol) <span class=""abrv""><i>n.</i></span><div class=""content"">a beta blocker drug commonly used to treat high blood pressure, angina pectoris, and irregular heart rhythms. It is administered by mouth. Trade name: <i>Sectral</i> ."
"acephalus","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>acephalus</b> (ă-<b>sef</b>-ă-lŭs) <span class=""abrv""><i>n.</i></span><div class=""content"">a fetus without a head.
<br class=""nLine"" />&mdash;acephalous <span class=""abrv""><i>adj.</i></span>"
"acetabuloplasty","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>acetabuloplasty</b> (ass-i-<b>tab</b>-yoo-loh-plas-ti) <span class=""abrv""><i>n.</i></span><div class=""content"">an operation in which the shape of the acetabulum is modified to correct congenital dislocation of the hip or to treat osteoarthritis."
"acetabulum","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>acetabulum</b>
<i>(cotyloid cavity)</i> (ass-i-<b>tab</b>-yoo-lŭm) <span class=""abrv""><i>n.</i></span> (<i>pl.</i> acetabula)<div class=""content"">either of the two deep sockets, one on each side of the hip bone, into which the head of the thigh bone (femur) fits at the hip joint."
"acetaminophen","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>acetaminophen</b> (ass-ee-tă-<b>min</b>-ŏ-fen) <span class=""abrv""><i>n.</i></span><div class=""content"">see <a href=""entry://paracetamol""><span class=""links"">PARACETAMOL</span></a>."
"acetate","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>acetate</b> (<b>ass</b>-it-ayt) <span class=""abrv""><i>n.</i></span><div class=""content"">any salt or ester of acetic acid."
"acetazolamide","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>acetazolamide</b> (ass-ee-tă-<b>zol</b>-ă-myd) <span class=""abrv""><i>n.</i></span><div class=""content"">a diuretic used in the treatment of glaucoma to reduce the pressure inside the eyeball and also as a preventative for altitude sickness. Trade name: <i>Diamox</i> ."
"acetic acid","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>acetic acid</b> (ă-<b>see</b>-tik) <span class=""abrv""><i>n.</i></span><div class=""content"">the acid that is present in vinegar. It is used in the preparation of astringent and antiseptic medicines and in urine testing. Formula: <div class=""equ"">CH<sub class=""ind"">3</sub>COOH</div>."
"acetoacetic acid","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>acetoacetic acid</b> (ass-i-toh-ă-<b>see</b>-tik) <span class=""abrv""><i>n.</i></span><div class=""content"">an organic acid produced in large amounts by the liver in such conditions as starvation. Formula: <div class=""equ"">CH<sub class=""ind"">3</sub>COCH<sub class=""ind"">2</sub>COOH</div>. See also <a href=""entry://ketone""><span class=""links"">KETONE</span></a>."
"acetohexamide","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>acetohexamide</b> (ass-i-toh-<b>heks</b>-ă-myd) <span class=""abrv""><i>n.</i></span><div class=""content"">a drug that reduces the level of blood sugar, administered by mouth in the treatment of noninsulin-dependent diabetes mellitus. See <a href=""entry://oral hypoglycaemic drug""><span class=""links"">ORAL HYPOGLYCAEMIC DRUG</span></a>."
"acetonaemia","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>acetonaemia</b> (ass-i-toh-<b>nee</b>-miă) <span class=""abrv""><i>n.</i></span><div class=""content"">the presence of acetone bodies in the blood. See <a href=""entry://ketone""><span class=""links"">KETONE</span></a>."
"acetone","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>acetone</b> (<b>ass</b>-i-tohn) <span class=""abrv""><i>n.</i></span><div class=""content"">an organic compound that is produced by the liver in such conditions as starvation. Acetone is of great value as a solvent. Formula: <div class=""equ"">CH<sub class=""ind"">3</sub>COCH<sub class=""ind"">3</sub></div>. See also <a href=""entry://ketone""><span class=""links"">KETONE</span></a>."
"acetone body","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>acetone body</b>
<i>(ketone body)</i>
<span class=""abrv""><i>n.</i></span><div class=""content"">see <a href=""entry://ketone""><span class=""links"">KETONE</span></a>."
"acetonuria","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>acetonuria</b> (ass-i-toh-<b>newr</b>-iă) <span class=""abrv""><i>n.</i></span><div class=""content"">see <a href=""entry://ketonuria""><span class=""links"">KETONURIA</span></a>."
"acetylcholine","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>acetylcholine</b> (ass-i-tyl-<b>koh</b>-leen) <span class=""abrv""><i>n.</i></span><div class=""content"">the acetic acid ester of the organic base choline: the neurotransmitter released at the synapses of parasympathetic nerves and at neuromuscular junctions. See also <a href=""entry://cholinesterase""><span class=""links"">CHOLINESTERASE</span></a>."
"acetylcoenzyme A","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>acetylcoenzyme A</b> (ass-i-tyl-koh-<b>en</b>-zym) <span class=""abrv""><i>n.</i></span><div class=""content"">a compound formed by the combination of an acetate molecule with coenzyme A. Acetylcoenzyme A has an important role in the Krebs cycle."
"acetylcysteine","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>acetylcysteine</b> (ass-i-tyl-<b>siss</b>-ti-een) <span class=""abrv""><i>n.</i></span><div class=""content"">a drug that is administered as an aerosol for the treatment of respiratory diseases, such as bronchitis and cystic fibrosis; it is also used to prevent liver damage in paracetamol overdosage. Trade names: <i>Fabrol</i> , <i>Parvolex</i> ."
"acetylsalicylic acid","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>acetylsalicylic acid</b> (ass-i-tyl-sa-li-<b>sil</b>-ik) <span class=""abrv""><i>n.</i></span><div class=""content"">see <a href=""entry://aspirin""><span class=""links"">ASPIRIN</span></a>."
"achalasia","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>achalasia</b>
<i>(cardiospasm)</i> (ak-ă-<b>lay</b>-ziă) <span class=""abrv""><i>n.</i></span><div class=""content"">a condition in which the normal muscular activity of the oesophagus (gullet) is disturbed, especially failure of an abnormally strong sphincter at the lower end, which delays the passage of swallowed material."
"Achilles tendon","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Achilles tendon</b> (ă-<b>kil</b>-eez) <span class=""abrv""><i>n.</i></span><div class=""content"">the tendon of the muscles of the calf of the leg (the gastrocnemius and soleus muscles), situated at the back of the ankle and attached to the calcaneus (heel bone)."
"achillorrhaphy","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>achillorrhaphy</b> (ak-i-<b>lo</b>-răfi) <span class=""abrv""><i>n.</i></span><div class=""content"">surgical repair of the Achilles tendon."
"achillotomy","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>achillotomy</b> (ak-i-<b>lot</b>-ŏmi) <span class=""abrv""><i>n.</i></span><div class=""content"">surgical division of the Achilles tendon."
"achlorhydria","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>achlorhydria</b> (ay-klor-<b>hy</b>-driă) <span class=""abrv""><i>n.</i></span><div class=""content"">absence of hydrochloric acid in the stomach. It is sometimes associated with pernicious anaemia."
"acholia","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>acholia</b> (ă-<b>koh</b>-liă) <span class=""abrv""><i>n.</i></span><div class=""content"">absence or deficiency of bile secretion or failure of the bile to enter the alimentary canal."
"acholuria","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>acholuria</b> (ak-oh-<b>lewr</b>-iă) <span class=""abrv""><i>n.</i></span><div class=""content"">absence of the bile pigments from the urine, which occurs in some forms of jaundice (<i>acholuric jaundice</i> ).
<br class=""nLine"" />&mdash;acholuric <span class=""abrv""><i>adj.</i></span>"
"achondroplasia","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>achondroplasia</b> (ă-kon-droh-<b>play</b>-ziă) <span class=""abrv""><i>n.</i></span><div class=""content"">a disorder, inherited as a dominant characteristic, in which the bones of the arms and legs fail to grow to normal size. It results in a type of dwarfism characterized by short limbs, a normal-sized head and body, and normal intelligence.
<br class=""nLine"" />&mdash;achondroplastic (ă-kon-droh-<b>plas</b>-tik) <span class=""abrv""><i>adj.</i></span>"
"achromatic","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>achromatic</b> (ak-roh-<b>mat</b>-ik) <span class=""abrv""><i>adj.</i></span><div class=""content"">without colour.
<br class=""nLine"" />&mdash;achromasia (ak-roh-<b>may</b>-ziă) <span class=""abrv""><i>n.</i></span>"
"achromatopsia","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>achromatopsia</b> (ă-kroh-mă-<b>top</b>-siă) <span class=""abrv""><i>n.</i></span><div class=""content"">the inability to perceive colour. Such complete colour blindness is very rare and is usually determined by hereditary factors."
"achylia","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>achylia</b> (ă-<b>ky</b>-liă) <span class=""abrv""><i>n.</i></span><div class=""content"">absence of secretion. <i>a. gastrica</i> a nonsecreting stomach whose lining (mucosa) is atrophied."
"acid","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>acid</b> (<b>ass</b>-id) <span class=""abrv""><i>n.</i></span><div class=""content"">a substance that releases hydrogen ions when dissolved in water, has a pH below 7 and turns litmus paper red, and reacts with a base to form a salt and water only. Compare <a href=""entry://base""><span class=""links"">BASE</span></a>."
"acid phosphatase","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>acid phosphatase</b>
<span class=""abrv""><i>n.</i></span><div class=""content"">an enzyme secreted in the seminal fluid by the prostate gland."
"acid-base balance","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>acid-base balance</b>
<span class=""abrv""><i>n.</i></span><div class=""content"">the balance between the amount of carbonic acid and bicarbonate in the blood, which must be maintained at a constant ratio of 1:20 in order to keep the hydrogen ion concentration of the plasma at a constant value (pH 7.4)."
"acid-fast","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>acid-fast</b>
<span class=""abrv""><i>adj.</i></span>
<br class=""nLine"" /><b>1</b> describing bacteria that have been stained and continue to hold the stain after treatment with an acidic solution.
<br class=""nLine"" /><b>2</b> describing a stain that is not removed from a specimen by washing with an acidic solution."
"acidaemia","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>acidaemia</b> (asid-<b>ee</b>-miă) <span class=""abrv""><i>n.</i></span><div class=""content"">a condition of abnormally high blood acidity. See also <a href=""entry://acidosis""><span class=""links"">ACIDOSIS</span></a>. Compare <a href=""entry://alkalaemia""><span class=""links"">ALKALAEMIA</span></a>."
"acidity","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>acidity</b> (ă-<b>sid</b>-iti) <span class=""abrv""><i>n.</i></span><div class=""content"">the state of being acid. The degree of acidity of a solution is measured on the pH scale (see <a href=""entry://pH""><span class=""links"">pH</span></a>)."
"acidosis","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>acidosis</b> (asid-<b>oh</b>-sis) <span class=""abrv""><i>n.</i></span><div class=""content"">a condition in which the acidity of body fluids and tissues is abnormally high. This arises because of a failure of the mechanisms responsible for maintaining a balance between acids and alkalis in the blood (see <a href=""entry://acid-base balance""><span class=""links"">ACID-BASE BALANCE</span></a>).
<br class=""nLine"" />&mdash;acidotic (asid-<b>ot</b>-ik) <span class=""abrv""><i>adj.</i></span>"
